Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
171170317010013,11,27,605,0,11.5,76.8695652173913,2019-07-02 23:22:22
171170317010013,12,12,523,1,22.0,54.54545454545455,2019-07-02 23:22:22
171170317010013,31,27,490,11,11.0,26.0,2019-07-02 23:22:22
171170317010013,32,50,188,6,22.0,43.09090909090909,2019-07-02 23:22:22
171170317010013,11,56,394,0,16.0,78.1875,2019-07-02 23:22:21
171170317010013,12,33,496,1,21.0,59.523809523809526,2019-07-02 23:22:21
171170317010013,31,12,734,13,8.0,34.0,2019-07-02 23:22:21
171170317010013,32,41,282,4,13.0,37.384615384615394,2019-07-02 23:22:21
171170317010013,11,18,511,0,11.0,80.18181818181819,2019-07-02 23:22:20
171170317010013,12,9,566,0,12.5,68.08,2019-07-02 23:22:20
171170317010013,31,12,444,11,8.0,32.0,2019-07-02 23:22:20
171170317010013,32,0,417,0,9.5,31.947368421052627,2019-07-02 23:22:20
171170317010013,12,33,442,0,17.5,66.94285714285714,2019-07-02 23:22:20
171170317010013,11,33,376,0,15.0,77.0,2019-07-02 23:22:20
171170317010013,31,9,486,13,11.0,36.0,2019-07-02 23:22:20
171170317010013,32,20,279,0,10.0,32.0,2019-07-02 23:22:20
171170317010013,11,25,366,0,16.0,79.0,2019-07-02 23:22:19
171170317010013,12,22,660,0,11.0,67.36363636363636,2019-07-02 23:22:19
171170317010013,31,16,461,2,6.0,35.0,2019-07-02 23:22:19
171170317010013,32,16,317,2,12.0,32.666666666666664,2019-07-02 23:22:19
171170317010013,11,50,348,0,17.0,79.0,2019-07-02 23:22:18
171170317010013,12,33,349,1,19.0,63.842105263157904,2019-07-02 23:22:18
171170317010013,31,20,493,10,10.0,49.2,2019-07-02 23:22:18
171170317010013,32,20,305,0,16.5,35.06060606060606,2019-07-02 23:22:18
171170317010013,11,50,457,0,16.0,84.0,2019-07-02 23:22:17
171170317010013,12,20,544,0,13.5,67.18518518518519,2019-07-02 23:22:17
171170317010013,31,12,485,4,8.0,35.25,2019-07-02 23:22:17
171170317010013,32,25,339,2,19.0,33.78947368421053,2019-07-02 23:22:17
171170317010013,11,33,435,0,12.0,77.0,2019-07-02 23:22:16
171170317010013,12,27,449,1,22.0,61.40909090909091,2019-07-02 23:22:16
171170317010013,32,9,286,0,12.0,45.75,2019-07-02 23:22:16
171170317010013,31,12,539,4,8.0,39.0,2019-07-02 23:22:16
171170317010013,11,46,359,2,13.0,81.0,2019-07-02 23:22:15
171170317010013,12,22,653,0,12.5,64.04,2019-07-02 23:22:15
171170317010013,31,50,476,3,6.0,45.83333333333334,2019-07-02 23:22:15
171170317010013,32,46,192,0,16.0,34.875,2019-07-02 23:22:15
171170317010013,11,36,317,0,22.0,81.0,2019-07-02 23:22:14
171170317010013,12,45,482,1,23.5,60.21276595744681,2019-07-02 23:22:14
171170317010013,31,0,898,6,5.0,33.0,2019-07-02 23:22:14
171170317010013,32,15,241,0,13.5,36.22222222222222,2019-07-02 23:22:14
171170317010013,11,27,360,0,18.0,80.0,2019-07-02 23:22:14
171170317010013,12,50,392,0,15.5,69.6774193548387,2019-07-02 23:22:14
171170317010013,31,11,612,3,9.0,33.333333333333336,2019-07-02 23:22:14
171170317010013,32,22,482,1,16.5,44.57575757575758,2019-07-02 23:22:14
171170317010013,11,21,452,0,14.5,79.3793103448276,2019-07-02 23:22:13
171170317010013,12,29,301,1,31.0,60.451612903225815,2019-07-02 23:22:13
171170317010013,31,0,1000,1,3.0,41.0,2019-07-02 23:22:13
171170317010013,32,22,297,0,9.0,33.0,2019-07-02 23:22:13
171170317010013,11,45,315,2,23.0,77.30434782608695,2019-07-02 23:22:12
171170317010013,12,21,364,1,23.0,63.1304347826087,2019-07-02 23:22:12
171170317010013,31,16,514,8,12.0,30.25,2019-07-02 23:22:12
171170317010013,32,45,132,3,23.0,33.82608695652174,2019-07-02 23:22:12
171170317010013,11,23,455,0,14.0,78.64285714285714,2019-07-02 23:22:11
171170317010013,12,18,362,1,24.5,67.0,2019-07-02 23:22:11
171170317010013,31,20,512,7,10.0,32.2,2019-07-02 23:22:11
171170317010013,32,28,212,4,15.0,38.0,2019-07-02 23:22:11
171170317010013,11,47,362,0,19.0,71.3157894736842,2019-07-02 23:22:10
171170317010013,12,20,508,1,16.0,62.0,2019-07-02 23:22:10
171170317010013,31,22,642,3,12.0,22.08333333333333,2019-07-02 23:22:10
171170317010013,32,20,315,0,11.0,46.45454545454545,2019-07-02 23:22:10
171170317010013,11,30,503,0,13.0,79.07692307692308,2019-07-02 23:22:09
171170317010013,12,33,302,1,22.0,57.45454545454545,2019-07-02 23:22:09
171170317010013,31,33,266,0,9.0,34.44444444444444,2019-07-02 23:22:09
171170317010013,32,37,192,2,16.5,40.48484848484848,2019-07-02 23:22:09
171170317010013,12,25,405,1,23.0,66.73913043478261,2019-07-02 23:22:08
171170317010013,11,35,447,0,14.0,79.0,2019-07-02 23:22:08
171170317010013,31,30,187,4,13.0,32.30769230769231,2019-07-02 23:22:08
171170317010013,32,9,254,3,11.0,31.0,2019-07-02 23:22:08
171170317010013,11,30,627,0,10.0,82.0,2019-07-02 23:22:07
171170317010013,12,37,348,1,20.5,73.53658536585365,2019-07-02 23:22:07
171170317010013,31,10,469,5,10.5,33.714285714285715,2019-07-02 23:22:07
171170317010013,32,33,271,1,19.0,36.76315789473684,2019-07-02 23:22:07
171170317010013,11,35,407,0,14.0,78.21428571428571,2019-07-02 23:22:07
171170317010013,12,21,357,1,25.0,54.96,2019-07-02 23:22:07
171170317010013,32,28,307,0,17.5,37.22857142857143,2019-07-02 23:22:07
171170317010013,31,0,443,2,10.0,32.0,2019-07-02 23:22:07
171170317010013,11,47,324,0,18.0,75.0,2019-07-02 23:22:06
171170317010013,12,35,352,1,23.0,63.04347826086956,2019-07-02 23:22:06
171170317010013,31,0,837,3,6.0,34.5,2019-07-02 23:22:06
171170317010013,32,31,175,2,19.5,35.128205128205124,2019-07-02 23:22:06
171170317010013,11,27,367,0,18.5,81.67567567567569,2019-07-02 23:22:05
171170317010013,12,50,313,1,23.0,66.6086956521739,2019-07-02 23:22:05
171170317010013,31,31,293,4,16.0,35.1875,2019-07-02 23:22:05
171170317010013,32,31,294,5,21.5,34.93023255813954,2019-07-02 23:22:05
171170317010013,11,26,389,0,15.0,78.0,2019-07-02 23:22:04
171170317010013,31,33,675,0,3.0,34.666666666666664,2019-07-02 23:22:04
171170317010013,12,26,357,0,18.5,71.72972972972974,2019-07-02 23:22:04
171170317010013,32,11,309,2,12.0,33.333333333333336,2019-07-02 23:22:04
171170317010013,11,40,389,0,15.0,78.0,2019-07-02 23:22:03
171170317010013,12,23,416,0,16.5,68.36363636363636,2019-07-02 23:22:03
171170317010013,31,10,616,3,10.0,32.0,2019-07-02 23:22:03
171170317010013,32,33,304,0,6.0,30.33333333333333,2019-07-02 23:22:03
171170317010013,11,57,312,0,19.0,77.6842105263158,2019-07-02 23:22:02
171170317010013,12,0,376,1,26.5,56.0,2019-07-02 23:22:02
171170317010013,32,33,256,0,15.0,36.266666666666666,2019-07-02 23:22:02
171170317010013,31,41,333,4,17.0,34.823529411764696,2019-07-02 23:22:02
171170317010013,12,8,472,1,24.5,64.04081632653062,2019-07-02 23:22:01
171170317010013,11,20,543,0,10.0,79.0,2019-07-02 23:22:01
171170317010013,31,25,409,4,16.0,31.25,2019-07-02 23:22:01
171170317010013,32,50,185,4,21.0,39.952380952380956,2019-07-02 23:22:01
171170317010013,11,50,365,0,16.0,83.0,2019-07-02 23:22:00
171170317010013,12,21,442,1,23.0,62.89130434782609,2019-07-02 23:22:00
171170317010013,31,14,468,1,7.0,28.714285714285715,2019-07-02 23:22:00
171170317010013,32,25,239,0,15.0,31.33333333333333,2019-07-02 23:22:00
171170317010013,11,18,675,0,11.0,81.0,2019-07-02 23:22:00
171170317010013,12,28,347,2,35.5,63.59154929577465,2019-07-02 23:22:00
171170317010013,31,10,535,2,10.0,33.7,2019-07-02 23:22:00
171170317010013,32,8,247,0,12.0,33.166666666666664,2019-07-02 23:22:00
171170317010013,11,31,404,0,16.0,81.0,2019-07-02 23:21:59
171170317010013,31,0,1000,0,1.0,27.0,2019-07-02 23:21:59
171170317010013,12,28,407,1,20.5,67.26829268292683,2019-07-02 23:21:59
171170317010013,32,11,503,1,9.0,36.0,2019-07-02 23:21:59
171170317010013,11,47,376,0,20.0,75.0,2019-07-02 23:21:58
171170317010013,12,33,353,1,22.0,62.45454545454545,2019-07-02 23:21:58
171170317010013,31,26,535,4,15.0,30.2,2019-07-02 23:21:58
171170317010013,32,56,129,6,26.5,36.22641509433962,2019-07-02 23:21:58
171170317010013,11,41,346,0,17.5,75.42857142857143,2019-07-02 23:21:57
171170317010013,12,16,540,0,12.5,73.04,2019-07-02 23:21:57
171170317010013,32,21,193,1,20.5,35.53658536585366,2019-07-02 23:21:57
171170317010013,31,0,537,4,7.0,32.714285714285715,2019-07-02 23:21:57
171170317010013,11,53,384,0,15.0,77.0,2019-07-02 23:21:56
171170317010013,12,27,397,0,11.5,66.8695652173913,2019-07-02 23:21:56
171170317010013,31,0,960,1,3.0,56.0,2019-07-02 23:21:56
171170317010013,32,16,256,0,13.0,46.46153846153846,2019-07-02 23:21:56
171170317010013,11,27,340,0,18.5,76.75675675675676,2019-07-02 23:21:55
171170317010013,12,9,409,1,23.0,60.47826086956522,2019-07-02 23:21:55
171170317010013,31,10,672,8,13.0,27.84615384615385,2019-07-02 23:21:55
171170317010013,32,12,482,0,9.0,48.0,2019-07-02 23:21:55
171170317010013,11,29,375,0,17.0,73.05882352941177,2019-07-02 23:21:55
171170317010013,12,8,403,2,24.5,53.51020408163265,2019-07-02 23:21:55
171170317010013,31,0,751,0,4.0,31.0,2019-07-02 23:21:55
171170317010013,32,42,207,2,18.0,35.888888888888886,2019-07-02 23:21:55
171170317010013,11,29,372,2,17.0,80.0,2019-07-02 23:21:54
171170317010013,12,41,362,1,20.0,71.05,2019-07-02 23:21:54
171170317010013,31,0,716,2,7.0,44.0,2019-07-02 23:21:54
171170317010013,32,0,450,3,11.5,42.56521739130435,2019-07-02 23:21:54
171170317010013,11,23,447,0,13.0,74.0,2019-07-02 23:21:53
171170317010013,31,12,697,5,8.0,41.0,2019-07-02 23:21:53
171170317010013,12,23,382,1,26.0,64.67307692307692,2019-07-02 23:21:53
171170317010013,32,43,281,5,23.0,35.71739130434783,2019-07-02 23:21:53
171170317010013,11,60,334,0,15.0,73.0,2019-07-02 23:21:52
171170317010013,12,7,433,0,14.5,68.65517241379311,2019-07-02 23:21:52
171170317010013,31,25,508,3,4.0,31.75,2019-07-02 23:21:52
171170317010013,32,28,190,0,14.5,35.10344827586207,2019-07-02 23:21:52
171170317010013,11,31,335,1,19.0,64.94736842105263,2019-07-02 23:21:51
171170317010013,12,9,432,1,21.0,59.92857142857143,2019-07-02 23:21:51
171170317010013,31,25,428,5,6.0,49.5,2019-07-02 23:21:51
171170317010013,32,45,179,4,23.5,31.659574468085108,2019-07-02 23:21:51
171170317010013,11,42,256,1,24.5,69.55102040816327,2019-07-02 23:21:51
171170317010013,12,26,322,1,24.5,60.897959183673464,2019-07-02 23:21:51
171170317010013,32,33,232,3,12.0,34.166666666666664,2019-07-02 23:21:51
171170317010013,31,25,764,1,4.0,31.0,2019-07-02 23:21:51
171170317010013,11,20,533,0,10.0,67.0,2019-07-02 23:21:50
171170317010013,12,0,460,0,11.5,61.0,2019-07-02 23:21:50
171170317010013,31,55,146,4,18.0,27.0,2019-07-02 23:21:50
171170317010013,32,45,188,3,30.0,33.5,2019-07-02 23:21:50
171170317010013,12,30,364,0,16.0,64.5,2019-07-02 23:21:49
171170317010013,11,33,398,0,15.0,72.0,2019-07-02 23:21:49
171170317010013,31,0,628,1,5.0,53.0,2019-07-02 23:21:49
171170317010013,32,45,95,3,27.0,29.11111111111111,2019-07-02 23:21:49
171170317010013,11,52,298,0,19.0,78.0,2019-07-02 23:21:48
171170317010013,31,20,769,2,8.0,36.0,2019-07-02 23:21:48
171170317010013,12,29,320,1,21.5,69.34883720930233,2019-07-02 23:21:48
171170317010013,32,30,231,1,19.5,33.769230769230774,2019-07-02 23:21:48
171170317010013,11,44,325,0,18.0,77.0,2019-07-02 23:21:47
171170317010013,12,28,403,1,23.5,65.74468085106382,2019-07-02 23:21:47
171170317010013,31,16,785,0,6.0,63.33333333333334,2019-07-02 23:21:47
171170317010013,32,20,234,0,13.0,27.69230769230769,2019-07-02 23:21:47
171170317010013,11,65,260,1,26.5,71.16981132075472,2019-07-02 23:21:47
171170317010013,12,7,487,2,31.5,59.23809523809525,2019-07-02 23:21:47
171170317010013,31,0,659,5,7.0,51.0,2019-07-02 23:21:47
171170317010013,32,47,169,7,17.5,37.285714285714285,2019-07-02 23:21:47
171170317010013,12,38,456,0,13.0,68.38461538461539,2019-07-02 23:21:46
171170317010013,11,29,387,0,17.0,77.0,2019-07-02 23:21:46
171170317010013,31,0,993,1,3.0,32.0,2019-07-02 23:21:46
171170317010013,32,41,124,4,27.5,34.2,2019-07-02 23:21:46
171170317010013,11,33,424,0,15.0,79.0,2019-07-02 23:21:45
171170317010013,12,38,318,1,25.0,67.12,2019-07-02 23:21:45
171170317010013,31,0,1000,1,2.0,42.0,2019-07-02 23:21:45
171170317010013,32,31,169,2,17.0,40.70588235294117,2019-07-02 23:21:45
171170317010013,11,47,350,0,17.0,77.0,2019-07-02 23:21:44
171170317010013,12,23,459,1,19.5,62.358974358974365,2019-07-02 23:21:44
171170317010013,31,0,1022,0,4.0,58.0,2019-07-02 23:21:44
171170317010013,32,33,161,4,18.5,37.02702702702703,2019-07-02 23:21:44
171170317010013,11,44,345,0,18.0,77.0,2019-07-02 23:21:43
171170317010013,12,36,374,0,15.0,70.93333333333334,2019-07-02 23:21:43
171170317010013,31,0,788,0,2.0,58.0,2019-07-02 23:21:43
171170317010013,32,33,217,2,16.0,44.75,2019-07-02 23:21:43
171170317010013,11,11,558,0,9.0,77.0,2019-07-02 23:21:43
171170317010013,31,0,895,0,3.0,60.0,2019-07-02 23:21:43
171170317010013,12,16,436,1,16.0,62.8125,2019-07-02 23:21:43
171170317010013,32,35,173,4,18.0,37.75,2019-07-02 23:21:43
171170317010013,11,58,324,0,17.0,80.0,2019-07-02 23:21:42
171170317010013,12,16,552,0,15.5,72.38709677419354,2019-07-02 23:21:42
171170317010013,31,0,511,0,5.0,31.0,2019-07-02 23:21:42
171170317010013,32,28,256,4,21.0,31.523809523809533,2019-07-02 23:21:42
171170317010013,11,28,642,0,7.0,80.0,2019-07-02 23:21:41
171170317010013,12,16,440,0,15.5,64.29032258064517,2019-07-02 23:21:41
171170317010013,31,0,673,0,6.0,35.333333333333336,2019-07-02 23:21:41
171170317010013,32,27,384,7,19.0,44.21052631578947,2019-07-02 23:21:41
171170317010013,11,31,441,0,19.0,73.42105263157895,2019-07-02 23:21:40
171170317010013,12,18,500,1,18.5,61.567567567567565,2019-07-02 23:21:40
171170317010013,32,54,131,2,33.5,33.73134328358209,2019-07-02 23:21:40
171170317010013,31,36,472,5,11.0,33.0,2019-07-02 23:21:40
171170317010013,11,48,219,1,25.0,74.0,2019-07-02 23:21:39
171170317010013,12,35,382,1,22.5,64.48888888888891,2019-07-02 23:21:39
171170317010013,31,12,705,3,11.0,34.81818181818182,2019-07-02 23:21:39
171170317010013,32,41,156,2,17.0,34.70588235294117,2019-07-02 23:21:39
171170317010013,11,70,249,0,20.0,75.0,2019-07-02 23:21:38
171170317010013,12,29,386,1,24.5,68.0204081632653,2019-07-02 23:21:38
171170317010013,32,47,165,6,23.5,35.57446808510638,2019-07-02 23:21:38
171170317010013,31,42,530,8,14.0,30.785714285714285,2019-07-02 23:21:38
171170317010013,11,27,386,0,18.0,77.0,2019-07-02 23:21:38
171170317010013,12,30,341,0,13.0,71.30769230769229,2019-07-02 23:21:38
171170317010013,31,10,577,3,10.0,37.8,2019-07-02 23:21:38
171170317010013,32,35,203,6,21.5,39.04651162790697,2019-07-02 23:21:38
